bn = 567,  loss : 1.02586, acc: 0.733333
bn = 568,  loss : 1.34769, acc: 0.6
bn = 569,  loss : 2.30743, acc: 0.433333
bn = 570,  loss : 2.32463, acc: 0.6
bn = 571,  loss : 0.777812, acc: 0.8
bn = 572,  loss : 1.25984, acc: 0.666667
bn = 573,  loss : 1.55552, acc: 0.566667
bn = 574,  loss : 0.947948, acc: 0.7
bn = 575,  loss : 1.19632, acc: 0.766667
bn = 576,  loss : 1.30202, acc: 0.766667
bn = 577,  loss : 1.42141, acc: 0.733333
bn = 578,  loss : 1.38978, acc: 0.7
bn = 579,  loss : 0.740878, acc: 0.733333
bn = 580,  loss : 1.85186, acc: 0.666667
bn = 581,  loss : 0.480577, acc: 0.866667
bn = 582,  loss : 1.39094, acc: 0.666667
bn = 583,  loss : 1.17862, acc: 0.6
bn = 584,  loss : 1.20781, acc: 0.7
bn = 585,  loss : 2.25545, acc: 0.533333
bn = 586,  loss : 0.814441, acc: 0.766667
bn = 587,  loss : 1.43508, acc: 0.733333
bn = 588,  loss : 0.918669, acc: 0.666667
bn = 589,  loss : 1.39783, acc: 0.733333
bn = 590,  loss : 0.935673, acc: 0.766667
bn = 591,  loss : 1.43716, acc: 0.8
bn = 592,  loss : 1.09981, acc: 0.733333
bn = 593,  loss : 2.15854, acc: 0.566667
bn = 594,  loss : 0.79205, acc: 0.8
bn = 595,  loss : 1.41355, acc: 0.633333
bn = 596,  loss : 0.879779, acc: 0.7
bn = 597,  loss : 0.279786, acc: 0.933333
bn = 598,  loss : 1.10582, acc: 0.7
bn = 599,  loss : 0.736058, acc: 0.833333
bn = 600,  loss : 1.72796, acc: 0.666667
bn = 601,  loss : 1.56131, acc: 0.7
bn = 602,  loss : 0.804357, acc: 0.8
bn = 603,  loss : 1.16931, acc: 0.766667
bn = 604,  loss : 0.428281, acc: 0.866667
bn = 605,  loss : 1.20933, acc: 0.8
bn = 606,  loss : 0.478071, acc: 0.866667
bn = 607,  loss : 0.720757, acc: 0.733333
bn = 608,  loss : 1.31058, acc: 0.7
bn = 609,  loss : 1.45848, acc: 0.6
bn = 610,  loss : 1.11953, acc: 0.7
bn = 611,  loss : 1.85888, acc: 0.6
bn = 612,  loss : 0.864266, acc: 0.733333
bn = 613,  loss : 1.8822, acc: 0.566667
bn = 614,  loss : 1.42554, acc: 0.7
bn = 615,  loss : 1.30811, acc: 0.766667
bn = 616,  loss : 1.2206, acc: 0.666667
bn = 617,  loss : 1.23401, acc: 0.633333
bn = 618,  loss : 0.458057, acc: 0.833333
bn = 619,  loss : 1.28166, acc: 0.766667
bn = 620,  loss : 0.678617, acc: 0.9
bn = 621,  loss : 1.85386, acc: 0.666667
bn = 622,  loss : 0.798171, acc: 0.766667
bn = 623,  loss : 0.71468, acc: 0.9
bn = 624,  loss : 0.883651, acc: 0.7
bn = 625,  loss : 0.744737, acc: 0.733333
bn = 626,  loss : 0.805918, acc: 0.733333
bn = 627,  loss : 1.406, acc: 0.7
bn = 628,  loss : 0.956522, acc: 0.733333
bn = 629,  loss : 0.769619, acc: 0.866667
bn = 630,  loss : 0.619586, acc: 0.866667
bn = 631,  loss : 0.801996, acc: 0.733333
bn = 632,  loss : 1.07001, acc: 0.8
bn = 633,  loss : 0.766801, acc: 0.8
bn = 634,  loss : 1.62296, acc: 0.6
bn = 635,  loss : 0.317233, acc: 0.9
bn = 636,  loss : 1.89924, acc: 0.666667
bn = 637,  loss : 1.08808, acc: 0.766667
bn = 638,  loss : 1.25037, acc: 0.766667
bn = 639,  loss : 1.88786, acc: 0.566667
bn = 640,  loss : 1.09005, acc: 0.766667
bn = 641,  loss : 1.5469, acc: 0.733333
bn = 642,  loss : 0.531983, acc: 0.866667
bn = 643,  loss : 0.941735, acc: 0.733333
bn = 644,  loss : 1.55676, acc: 0.6
bn = 645,  loss : 1.32852, acc: 0.7
bn = 646,  loss : 1.21092, acc: 0.8
bn = 647,  loss : 0.803746, acc: 0.8
bn = 648,  loss : 1.02827, acc: 0.7
bn = 649,  loss : 0.812611, acc: 0.766667
bn = 650,  loss : 0.976219, acc: 0.766667
bn = 651,  loss : 1.37448, acc: 0.6
bn = 652,  loss : 2.11854, acc: 0.566667
bn = 653,  loss : 1.19673, acc: 0.666667
bn = 654,  loss : 0.845856, acc: 0.766667
bn = 655,  loss : 0.35585, acc: 0.8
bn = 656,  loss : 0.714036, acc: 0.7
bn = 657,  loss : 0.632231, acc: 0.866667
bn = 658,  loss : 0.295761, acc: 0.866667
bn = 659,  loss : 0.639518, acc: 0.733333
bn = 660,  loss : 0.866798, acc: 0.7
bn = 661,  loss : 0.760567, acc: 0.833333
bn = 662,  loss : 1.19269, acc: 0.733333
bn = 663,  loss : 0.856913, acc: 0.766667
bn = 664,  loss : 1.43375, acc: 0.6
bn = 665,  loss : 1.16365, acc: 0.733333
bn = 666,  loss : 0.768942, acc: 0.8
bn = 667,  loss : 1.72157, acc: 0.666667
bn = 668,  loss : 0.890289, acc: 0.8
bn = 669,  loss : 0.971185, acc: 0.7
bn = 670,  loss : 1.38841, acc: 0.6
bn = 671,  loss : 0.516161, acc: 0.966667
bn = 672,  loss : 2.50647, acc: 0.566667
bn = 673,  loss : 1.97939, acc: 0.733333
bn = 674,  loss : 0.969603, acc: 0.7
bn = 675,  loss : 0.933591, acc: 0.666667
bn = 676,  loss : 1.06582, acc: 0.766667
bn = 677,  loss : 0.662, acc: 0.766667
bn = 678,  loss : 1.23044, acc: 0.7
bn = 679,  loss : 0.330434, acc: 0.833333
bn = 680,  loss : 0.515178, acc: 0.866667
bn = 681,  loss : 1.4556, acc: 0.7
bn = 682,  loss : 1.09922, acc: 0.7
bn = 683,  loss : 0.627925, acc: 0.866667
bn = 684,  loss : 1.1791, acc: 0.7
bn = 685,  loss : 1.01541, acc: 0.733333
bn = 686,  loss : 0.949622, acc: 0.733333
bn = 687,  loss : 1.34198, acc: 0.7
bn = 688,  loss : 1.2988, acc: 0.7
bn = 689,  loss : 0.772658, acc: 0.833333
bn = 690,  loss : 1.38329, acc: 0.666667
bn = 691,  loss : 0.836922, acc: 0.766667
bn = 692,  loss : 0.60581, acc: 0.866667
bn = 693,  loss : 0.930488, acc: 0.833333
bn = 694,  loss : 0.803542, acc: 0.833333
bn = 695,  loss : 1.64721, acc: 0.566667
bn = 696,  loss : 1.05492, acc: 0.633333
bn = 697,  loss : 1.13535, acc: 0.666667
bn = 698,  loss : 1.38445, acc: 0.7
bn = 699,  loss : 0.39549, acc: 0.833333
bn = 700,  loss : 1.18187, acc: 0.766667
bn = 701,  loss : 0.498511, acc: 0.866667
bn = 702,  loss : 0.731666, acc: 0.8
bn = 703,  loss : 0.923625, acc: 0.833333
bn = 704,  loss : 0.699734, acc: 0.766667
bn = 705,  loss : 1.26203, acc: 0.7
bn = 706,  loss : 0.744143, acc: 0.866667
bn = 707,  loss : 0.834464, acc: 0.766667
bn = 708,  loss : 0.672757, acc: 0.833333
bn = 709,  loss : 0.518322, acc: 0.866667
bn = 710,  loss : 1.11255, acc: 0.7
bn = 711,  loss : 0.752872, acc: 0.733333
bn = 712,  loss : 1.37466, acc: 0.666667
bn = 713,  loss : 1.53536, acc: 0.766667
bn = 714,  loss : 1.84711, acc: 0.566667
bn = 715,  loss : 0.706886, acc: 0.733333
bn = 716,  loss : 0.447726, acc: 0.866667
bn = 717,  loss : 1.46484, acc: 0.666667
bn = 718,  loss : 0.879189, acc: 0.866667
bn = 719,  loss : 0.848017, acc: 0.833333
bn = 720,  loss : 0.821686, acc: 0.766667
bn = 721,  loss : 0.730852, acc: 0.8
bn = 722,  loss : 0.538767, acc: 0.833333
bn = 723,  loss : 1.78445, acc: 0.566667
bn = 724,  loss : 0.358062, acc: 0.8
bn = 725,  loss : 0.656123, acc: 0.8
bn = 726,  loss : 0.550467, acc: 0.8
bn = 727,  loss : 0.829047, acc: 0.866667
bn = 728,  loss : 1.04386, acc: 0.666667
bn = 729,  loss : 0.905667, acc: 0.766667
bn = 730,  loss : 0.512952, acc: 0.833333
bn = 731,  loss : 0.57137, acc: 0.8
bn = 732,  loss : 0.688156, acc: 0.866667
bn = 733,  loss : 1.05754, acc: 0.8
bn = 734,  loss : 1.26193, acc: 0.766667
bn = 735,  loss : 0.898047, acc: 0.7
bn = 736,  loss : 0.937248, acc: 0.766667
bn = 737,  loss : 2.42789, acc: 0.6
bn = 738,  loss : 1.5365, acc: 0.666667
bn = 739,  loss : 1.55707, acc: 0.666667
bn = 740,  loss : 1.94539, acc: 0.733333
bn = 741,  loss : 0.620546, acc: 0.833333
bn = 742,  loss : 1.41044, acc: 0.7
bn = 743,  loss : 1.30417, acc: 0.733333
bn = 744,  loss : 0.789649, acc: 0.8
bn = 745,  loss : 1.67657, acc: 0.633333
bn = 746,  loss : 0.875836, acc: 0.766667
bn = 747,  loss : 1.46634, acc: 0.7
bn = 748,  loss : 1.10646, acc: 0.633333
bn = 749,  loss : 1.58537, acc: 0.566667
bn = 750,  loss : 1.6282, acc: 0.633333
bn = 751,  loss : 1.57922, acc: 0.666667
bn = 752,  loss : 1.81553, acc: 0.566667
bn = 753,  loss : 1.54258, acc: 0.666667
bn = 754,  loss : 1.56187, acc: 0.633333
bn = 755,  loss : 1.48607, acc: 0.733333
bn = 756,  loss : 0.684468, acc: 0.8
bn = 757,  loss : 0.880616, acc: 0.733333
bn = 758,  loss : 1.54889, acc: 0.7
bn = 759,  loss : 0.807686, acc: 0.666667
bn = 760,  loss : 1.52024, acc: 0.7
bn = 761,  loss : 1.01456, acc: 0.6
bn = 762,  loss : 1.13723, acc: 0.8
bn = 763,  loss : 0.854725, acc: 0.833333
bn = 764,  loss : 0.418218, acc: 0.866667
bn = 765,  loss : 0.748935, acc: 0.8
bn = 766,  loss : 0.560617, acc: 0.866667
bn = 767,  loss : 1.21688, acc: 0.666667
bn = 768,  loss : 1.06101, acc: 0.733333
bn = 769,  loss : 1.64815, acc: 0.7
bn = 770,  loss : 0.671305, acc: 0.766667
bn = 771,  loss : 0.860326, acc: 0.9
bn = 772,  loss : 0.854065, acc: 0.766667
bn = 773,  loss : 0.851561, acc: 0.766667
bn = 774,  loss : 0.768417, acc: 0.766667
bn = 775,  loss : 0.775695, acc: 0.7
bn = 776,  loss : 0.643024, acc: 0.8
bn = 777,  loss : 1.07629, acc: 0.766667
bn = 778,  loss : 0.691022, acc: 0.8
bn = 779,  loss : 0.96331, acc: 0.833333
bn = 780,  loss : 1.14183, acc: 0.833333
bn = 781,  loss : 0.721588, acc: 0.8
bn = 782,  loss : 1.36209, acc: 0.7
bn = 783,  loss : 1.01497, acc: 0.733333
bn = 784,  loss : 0.554186, acc: 0.833333
bn = 785,  loss : 0.154597, acc: 0.933333
bn = 786,  loss : 0.722176, acc: 0.766667
bn = 787,  loss : 0.986428, acc: 0.766667
bn = 788,  loss : 1.2072, acc: 0.8
bn = 789,  loss : 1.20141, acc: 0.733333
bn = 790,  loss : 1.48019, acc: 0.666667
bn = 791,  loss : 0.920363, acc: 0.7
bn = 792,  loss : 0.74692, acc: 0.833333
bn = 793,  loss : 0.436465, acc: 0.833333
bn = 794,  loss : 1.52984, acc: 0.666667
bn = 795,  loss : 2.31985, acc: 0.533333
bn = 796,  loss : 0.304882, acc: 0.966667
bn = 797,  loss : 1.19191, acc: 0.833333
bn = 798,  loss : 1.38337, acc: 0.733333
bn = 799,  loss : 1.02759, acc: 0.833333
bn = 800,  loss : 0.442502, acc: 0.8
bn = 801,  loss : 0.860186, acc: 0.7
bn = 802,  loss : 0.596074, acc: 0.833333
bn = 803,  loss : 1.43456, acc: 0.6
bn = 804,  loss : 1.13771, acc: 0.766667
bn = 805,  loss : 0.646284, acc: 0.833333
bn = 806,  loss : 0.688704, acc: 0.733333
bn = 807,  loss : 1.35167, acc: 0.733333
bn = 808,  loss : 1.11666, acc: 0.766667
bn = 809,  loss : 0.929319, acc: 0.833333
bn = 810,  loss : 1.33827, acc: 0.833333
bn = 811,  loss : 0.558307, acc: 0.8
bn = 812,  loss : 0.606071, acc: 0.833333
bn = 813,  loss : 0.905157, acc: 0.766667
bn = 814,  loss : 1.05199, acc: 0.733333
bn = 815,  loss : 1.0792, acc: 0.766667
bn = 816,  loss : 0.460678, acc: 0.8
bn = 817,  loss : 1.64954, acc: 0.666667
bn = 818,  loss : 1.62261, acc: 0.633333
bn = 819,  loss : 0.842313, acc: 0.833333
bn = 820,  loss : 1.33059, acc: 0.633333
bn = 821,  loss : 1.1828, acc: 0.633333
bn = 822,  loss : 1.93959, acc: 0.6
bn = 823,  loss : 0.950184, acc: 0.666667
bn = 824,  loss : 1.73721, acc: 0.6
bn = 825,  loss : 1.43822, acc: 0.633333
bn = 826,  loss : 1.84355, acc: 0.766667
bn = 827,  loss : 0.827843, acc: 0.766667
bn = 828,  loss : 0.618618, acc: 0.8
bn = 829,  loss : 0.910575, acc: 0.8
bn = 830,  loss : 0.748235, acc: 0.7
bn = 831,  loss : 1.36303, acc: 0.7
bn = 832,  loss : 0.811241, acc: 0.8
bn = 833,  loss : 0.602979, acc: 0.866667
bn = 834,  loss : 0.542189, acc: 0.8
bn = 835,  loss : 0.520223, acc: 0.933333
bn = 836,  loss : 1.04231, acc: 0.766667
bn = 837,  loss : 0.753113, acc: 0.733333
bn = 838,  loss : 1.18785, acc: 0.733333
bn = 839,  loss : 1.39169, acc: 0.666667
bn = 840,  loss : 0.831387, acc: 0.8
bn = 841,  loss : 1.57264, acc: 0.766667
bn = 842,  loss : 1.14635, acc: 0.7
bn = 843,  loss : 1.80733, acc: 0.633333
bn = 844,  loss : 0.902283, acc: 0.766667
bn = 845,  loss : 0.691546, acc: 0.833333
bn = 846,  loss : 0.840696, acc: 0.733333
bn = 847,  loss : 0.617875, acc: 0.833333
bn = 848,  loss : 0.586515, acc: 0.8
bn = 849,  loss : 1.13001, acc: 0.766667
bn = 850,  loss : 0.739518, acc: 0.733333
bn = 851,  loss : 0.751908, acc: 0.766667
bn = 852,  loss : 0.52511, acc: 0.833333
bn = 853,  loss : 0.867461, acc: 0.766667
bn = 854,  loss : 0.837798, acc: 0.8
bn = 855,  loss : 0.84706, acc: 0.833333
bn = 856,  loss : 0.116087, acc: 0.966667
bn = 857,  loss : 0.708286, acc: 0.733333
bn = 858,  loss : 0.511376, acc: 0.833333
bn = 859,  loss : 0.994522, acc: 0.8
bn = 860,  loss : 1.11487, acc: 0.766667
bn = 861,  loss : 0.550231, acc: 0.866667
bn = 862,  loss : 1.68964, acc: 0.666667
bn = 863,  loss : 0.46923, acc: 0.833333
bn = 864,  loss : 0.622507, acc: 0.833333
bn = 865,  loss : 0.524295, acc: 0.866667
bn = 866,  loss : 1.23465, acc: 0.7
bn = 867,  loss : 1.1661, acc: 0.633333
bn = 868,  loss : 0.754932, acc: 0.833333
bn = 869,  loss : 0.452679, acc: 0.866667
bn = 870,  loss : 0.871971, acc: 0.833333
bn = 871,  loss : 0.795797, acc: 0.8
bn = 872,  loss : 0.51874, acc: 0.9
bn = 873,  loss : 0.963201, acc: 0.766667
bn = 874,  loss : 0.569574, acc: 0.733333
bn = 875,  loss : 1.19168, acc: 0.7
bn = 876,  loss : 0.741973, acc: 0.8
bn = 877,  loss : 0.5682, acc: 0.833333
bn = 878,  loss : 1.19881, acc: 0.8
bn = 879,  loss : 1.62262, acc: 0.666667
bn = 880,  loss : 0.894168, acc: 0.766667
bn = 881,  loss : 1.1662, acc: 0.766667
bn = 882,  loss : 1.13362, acc: 0.633333
bn = 883,  loss : 0.8925, acc: 0.7
bn = 884,  loss : 0.962946, acc: 0.766667
bn = 885,  loss : 0.496957, acc: 0.8
bn = 886,  loss : 0.906954, acc: 0.833333
bn = 887,  loss : 0.896318, acc: 0.8
bn = 888,  loss : 1.22691, acc: 0.866667
bn = 889,  loss : 1.02852, acc: 0.8
bn = 890,  loss : 1.47866, acc: 0.666667
bn = 891,  loss : 2.30235, acc: 0.6
bn = 892,  loss : 0.769973, acc: 0.766667
bn = 893,  loss : 0.749764, acc: 0.733333
bn = 894,  loss : 1.24163, acc: 0.633333
bn = 895,  loss : 1.60584, acc: 0.7
bn = 896,  loss : 1.55279, acc: 0.7
bn = 897,  loss : 0.405109, acc: 0.866667
bn = 898,  loss : 0.658286, acc: 0.766667
bn = 899,  loss : 1.1461, acc: 0.7
bn = 900,  loss : 0.8722, acc: 0.8
bn = 901,  loss : 0.729416, acc: 0.766667
bn = 902,  loss : 0.649354, acc: 0.8
bn = 903,  loss : 1.30498, acc: 0.733333
bn = 904,  loss : 0.821101, acc: 0.866667
bn = 905,  loss : 1.20097, acc: 0.766667
bn = 906,  loss : 1.93365, acc: 0.7
bn = 907,  loss : 1.27422, acc: 0.733333
bn = 908,  loss : 1.30526, acc: 0.7
bn = 909,  loss : 1.15932, acc: 0.6
bn = 910,  loss : 0.309474, acc: 0.866667
bn = 911,  loss : 0.881138, acc: 0.733333
bn = 912,  loss : 0.477924, acc: 0.833333
bn = 913,  loss : 0.254472, acc: 0.866667
bn = 914,  loss : 0.977911, acc: 0.733333
bn = 915,  loss : 1.13828, acc: 0.766667
bn = 916,  loss : 0.745243, acc: 0.7
bn = 917,  loss : 0.683707, acc: 0.766667
bn = 918,  loss : 0.0561206, acc: 0.966667
bn = 919,  loss : 0.547071, acc: 0.833333
bn = 920,  loss : 1.22053, acc: 0.766667
bn = 921,  loss : 1.06259, acc: 0.766667
bn = 922,  loss : 0.896694, acc: 0.733333
bn = 923,  loss : 0.758994, acc: 0.766667
bn = 924,  loss : 1.06998, acc: 0.733333
bn = 925,  loss : 0.156266, acc: 0.966667
bn = 926,  loss : 1.35901, acc: 0.7
bn = 927,  loss : 1.23979, acc: 0.866667
bn = 928,  loss : 0.769678, acc: 0.8
bn = 929,  loss : 1.13108, acc: 0.8
bn = 930,  loss : 0.893946, acc: 0.8
bn = 931,  loss : 0.365459, acc: 0.866667
bn = 932,  loss : 0.907478, acc: 0.733333
bn = 933,  loss : 0.342405, acc: 0.866667
bn = 934,  loss : 0.813555, acc: 0.833333
bn = 935,  loss : 0.723366, acc: 0.8
bn = 936,  loss : 0.427473, acc: 0.9
bn = 937,  loss : 0.760736, acc: 0.9
bn = 938,  loss : 0.641066, acc: 0.8
bn = 939,  loss : 1.22527, acc: 0.6
bn = 940,  loss : 0.796718, acc: 0.733333
bn = 941,  loss : 0.290893, acc: 0.966667
bn = 942,  loss : 0.820124, acc: 0.7
bn = 943,  loss : 0.618757, acc: 0.833333
bn = 944,  loss : 0.313834, acc: 0.8
bn = 945,  loss : 3.28918, acc: 0.466667
bn = 946,  loss : 1.29729, acc: 0.833333
bn = 947,  loss : 1.31249, acc: 0.633333
bn = 948,  loss : 1.00587, acc: 0.666667
bn = 949,  loss : 1.14127, acc: 0.8
bn = 950,  loss : 0.671831, acc: 0.8
bn = 951,  loss : 0.866476, acc: 0.833333
bn = 952,  loss : 0.768274, acc: 0.833333
bn = 953,  loss : 1.01581, acc: 0.833333
bn = 954,  loss : 1.05737, acc: 0.766667
bn = 955,  loss : 0.615117, acc: 0.733333
bn = 956,  loss : 0.860266, acc: 0.733333
bn = 957,  loss : 0.846757, acc: 0.8
bn = 958,  loss : 0.22328, acc: 0.933333
bn = 959,  loss : 0.450609, acc: 0.9
bn = 960,  loss : 0.757726, acc: 0.833333
bn = 961,  loss : 0.542637, acc: 0.933333
bn = 962,  loss : 1.07713, acc: 0.8
bn = 963,  loss : 0.64441, acc: 0.766667
bn = 964,  loss : 1.27696, acc: 0.666667
bn = 965,  loss : 1.56519, acc: 0.733333
bn = 966,  loss : 0.994618, acc: 0.7
bn = 967,  loss : 1.45156, acc: 0.533333
bn = 968,  loss : 1.21963, acc: 0.733333
bn = 969,  loss : 0.765651, acc: 0.8
bn = 970,  loss : 0.718828, acc: 0.766667
bn = 971,  loss : 1.13121, acc: 0.733333
bn = 972,  loss : 1.19256, acc: 0.7
bn = 973,  loss : 0.822928, acc: 0.666667
bn = 974,  loss : 1.20549, acc: 0.666667
bn = 975,  loss : 0.584037, acc: 0.866667
bn = 976,  loss : 0.965118, acc: 0.7
bn = 977,  loss : 1.39375, acc: 0.7
bn = 978,  loss : 1.37905, acc: 0.766667
bn = 979,  loss : 0.872285, acc: 0.8
bn = 980,  loss : 0.264131, acc: 0.933333
bn = 981,  loss : 1.08724, acc: 0.766667
bn = 982,  loss : 1.04149, acc: 0.733333
bn = 983,  loss : 0.386883, acc: 0.933333
bn = 984,  loss : 0.271239, acc: 0.966667
bn = 985,  loss : 1.05326, acc: 0.766667
bn = 986,  loss : 0.805102, acc: 0.866667
bn = 987,  loss : 0.555427, acc: 0.833333
bn = 988,  loss : 0.484913, acc: 0.833333
bn = 989,  loss : 0.797657, acc: 0.833333
bn = 990,  loss : 1.49275, acc: 0.633333
bn = 991,  loss : 0.750537, acc: 0.8
bn = 992,  loss : 0.689065, acc: 0.833333
bn = 993,  loss : 0.497185, acc: 0.9
bn = 994,  loss : 1.5876, acc: 0.6
bn = 995,  loss : 1.57357, acc: 0.633333
bn = 996,  loss : 1.51695, acc: 0.566667
bn = 997,  loss : 0.931227, acc: 0.766667
bn = 998,  loss : 1.59447, acc: 0.766667
bn = 999,  loss : 1.22632, acc: 0.766667
bn = 1000,  loss : 0.775104, acc: 0.833333
bn = 1001,  loss : 0.802588, acc: 0.8
bn = 1002,  loss : 1.73136, acc: 0.533333
bn = 1003,  loss : 0.838283, acc: 0.7
bn = 1004,  loss : 1.46138, acc: 0.7
bn = 1005,  loss : 0.846311, acc: 0.733333
bn = 1006,  loss : 0.899178, acc: 0.833333
bn = 1007,  loss : 0.609855, acc: 0.833333
bn = 1008,  loss : 1.05131, acc: 0.766667
bn = 1009,  loss : 0.275458, acc: 0.9
bn = 1010,  loss : 1.07902, acc: 0.766667
bn = 1011,  loss : 0.25463, acc: 0.933333
bn = 1012,  loss : 0.478105, acc: 0.866667
bn = 1013,  loss : 1.18175, acc: 0.633333
bn = 1014,  loss : 1.13831, acc: 0.733333
bn = 1015,  loss : 1.69786, acc: 0.666667
bn = 1016,  loss : 1.04182, acc: 0.766667
bn = 1017,  loss : 1.49683, acc: 0.666667
bn = 1018,  loss : 1.4891, acc: 0.566667
bn = 1019,  loss : 0.434877, acc: 0.866667
bn = 1020,  loss : 0.941721, acc: 0.8
bn = 1021,  loss : 1.48706, acc: 0.666667
bn = 1022,  loss : 0.73166, acc: 0.866667
bn = 1023,  loss : 1.0797, acc: 0.8
bn = 1024,  loss : 0.840511, acc: 0.733333
bn = 1025,  loss : 0.741321, acc: 0.766667
bn = 1026,  loss : 1.39533, acc: 0.666667
bn = 1027,  loss : 1.11943, acc: 0.766667
bn = 1028,  loss : 1.44472, acc: 0.833333
bn = 1029,  loss : 1.67446, acc: 0.766667
bn = 1030,  loss : 0.333878, acc: 0.9
bn = 1031,  loss : 0.842539, acc: 0.8
bn = 1032,  loss : 1.55317, acc: 0.7
bn = 1033,  loss : 0.761711, acc: 0.8
bn = 1034,  loss : 1.09068, acc: 0.766667
bn = 1035,  loss : 0.373185, acc: 0.933333
bn = 1036,  loss : 0.948822, acc: 0.766667
bn = 1037,  loss : 1.12682, acc: 0.733333
bn = 1038,  loss : 0.289461, acc: 0.933333
bn = 1039,  loss : 0.919925, acc: 0.8
bn = 1040,  loss : 0.808394, acc: 0.833333
bn = 1041,  loss : 0.839256, acc: 0.8
bn = 1042,  loss : 0.886122, acc: 0.833333
bn = 1043,  loss : 2.41651, acc: 0.533333
bn = 1044,  loss : 0.890177, acc: 0.733333
bn = 1045,  loss : 1.06803, acc: 0.8
bn = 1046,  loss : 1.76702, acc: 0.566667
bn = 1047,  loss : 0.806739, acc: 0.833333
bn = 1048,  loss : 0.543285, acc: 0.866667
bn = 1049,  loss : 0.534147, acc: 0.8
bn = 1050,  loss : 0.245407, acc: 0.833333
bn = 1051,  loss : 1.33625, acc: 0.7
bn = 1052,  loss : 1.10019, acc: 0.8
bn = 1053,  loss : 0.915863, acc: 0.833333
bn = 1054,  loss : 0.725615, acc: 0.733333
bn = 1055,  loss : 2.62376, acc: 0.5
bn = 1056,  loss : 1.39254, acc: 0.7
bn = 1057,  loss : 1.20557, acc: 0.8
bn = 1058,  loss : 1.71948, acc: 0.7
bn = 1059,  loss : 0.567582, acc: 0.833333
bn = 1060,  loss : 0.407495, acc: 0.9
bn = 1061,  loss : 0.976542, acc: 0.766667
bn = 1062,  loss : 0.445105, acc: 0.833333
bn = 1063,  loss : 0.576716, acc: 0.766667
bn = 1064,  loss : 0.574373, acc: 0.833333
bn = 1065,  loss : 1.00917, acc: 0.666667
bn = 1066,  loss : 0.615248, acc: 0.866667
bn = 1067,  loss : 1.17926, acc: 0.7
bn = 1068,  loss : 0.967507, acc: 0.766667
bn = 1069,  loss : 0.660999, acc: 0.866667
bn = 1070,  loss : 1.21216, acc: 0.7
bn = 1071,  loss : 1.09397, acc: 0.633333
bn = 1072,  loss : 0.604104, acc: 0.8
bn = 1073,  loss : 0.897806, acc: 0.766667
bn = 1074,  loss : 0.73969, acc: 0.833333
bn = 1075,  loss : 0.87689, acc: 0.733333
bn = 1076,  loss : 0.701323, acc: 0.833333
bn = 1077,  loss : 1.24811, acc: 0.6
bn = 1078,  loss : 1.04883, acc: 0.7
bn = 1079,  loss : 1.17778, acc: 0.733333
bn = 1080,  loss : 2.41666, acc: 0.566667
bn = 1081,  loss : 0.918733, acc: 0.8
bn = 1082,  loss : 1.1745, acc: 0.7
bn = 1083,  loss : 1.19842, acc: 0.8
bn = 1084,  loss : 0.578652, acc: 0.8
bn = 1085,  loss : 0.782501, acc: 0.8
bn = 1086,  loss : 0.525231, acc: 0.866667
bn = 1087,  loss : 0.842245, acc: 0.8
bn = 1088,  loss : 1.43556, acc: 0.7
bn = 1089,  loss : 1.02407, acc: 0.666667
bn = 1090,  loss : 0.605936, acc: 0.833333
bn = 1091,  loss : 0.811661, acc: 0.833333
bn = 1092,  loss : 1.0492, acc: 0.8
bn = 1093,  loss : 0.543327, acc: 0.866667
bn = 1094,  loss : 0.279935, acc: 0.9
bn = 1095,  loss : 0.348664, acc: 0.866667
bn = 1096,  loss : 0.492188, acc: 0.833333
bn = 1097,  loss : 0.518106, acc: 0.833333
bn = 1098,  loss : 0.690896, acc: 0.833333
bn = 1099,  loss : 0.302661, acc: 0.933333
bn = 1100,  loss : 0.550703, acc: 0.766667
bn = 1101,  loss : 1.5493, acc: 0.6
bn = 1102,  loss : 1.00389, acc: 0.766667
bn = 1103,  loss : 0.27035, acc: 0.9
bn = 1104,  loss : 0.688664, acc: 0.833333
bn = 1105,  loss : 1.39913, acc: 0.8
bn = 1106,  loss : 0.821708, acc: 0.833333
bn = 1107,  loss : 1.09802, acc: 0.633333
bn = 1108,  loss : 1.34052, acc: 0.766667
bn = 1109,  loss : 0.328444, acc: 0.866667
bn = 1110,  loss : 0.251405, acc: 0.933333
bn = 1111,  loss : 1.00775, acc: 0.7
bn = 1112,  loss : 1.17567, acc: 0.733333
bn = 1113,  loss : 0.761576, acc: 0.833333
bn = 1114,  loss : 1.27177, acc: 0.8
bn = 1115,  loss : 0.293699, acc: 0.866667
bn = 1116,  loss : 0.637427, acc: 0.866667
bn = 1117,  loss : 0.593002, acc: 0.866667
bn = 1118,  loss : 0.151626, acc: 0.933333
bn = 1119,  loss : 0.650334, acc: 0.8
bn = 1120,  loss : 0.32685, acc: 0.866667
bn = 1121,  loss : 0.230031, acc: 0.933333
bn = 1122,  loss : 0.469679, acc: 0.8
bn = 1123,  loss : 1.13534, acc: 0.733333
bn = 1124,  loss : 0.641385, acc: 0.866667
bn = 1125,  loss : 1.15255, acc: 0.766667
bn = 1126,  loss : 1.1508, acc: 0.733333
bn = 1127,  loss : 0.593283, acc: 0.9
bn = 1128,  loss : 0.9187, acc: 0.8
